UNITID,EFBAGE,LINE,LSTUDY,EFAGE01,EFAGE02,EFAGE03,EFAGE04,EFAGE05,EFAGE06,EFAGE07,EFAGE08,EFAGE09
412535,6,4,2,0,2,0,0,2,0,0,2,2
412535,7,999,1,2,9,0,0,11,0,2,9,11
412535,7,999,2,2,9,0,0,11,0,2,9,11
412535,8,5,1,0,3,0,0,3,0,0,3,3
412535,8,5,2,0,3,0,0,3,0,0,3,3
412535,9,6,1,2,1,0,0,3,0,2,1,3
412535,9,6,2,2,1,0,0,3,0,2,1,3
412535,10,7,1,0,4,0,0,4,0,0,4,4
412535,10,7,2,0,4,0,0,4,0,0,4,4
412535,11,8,1,0,1,0,0,1,0,0,1,1
412535,11,8,2,0,1,0,0,1,0,0,1,1
412599,1,412,1,204,434,0,0,638,0,204,434,638
412599,1,112,2,204,434,0,0,638,0,204,434,638
412599,2,999,1,53,195,0,0,248,0,53,195,248
412599,2,999,2,53,195,0,0,248,0,53,195,248
412599,3,1,1,0,2,0,0,2,0,0,2,2
412599,3,1,2,0,2,0,0,2,0,0,2,2
412599,4,2,1,11,30,0,0,41,0,11,30,41
412599,4,2,2,11,30,0,0,41,0,11,30,41
412599,5,3,1,21,49,0,0,70,0,21,49,70
412599,5,3,2,21,49,0,0,70,0,21,49,70
412599,6,4,1,21,114,0,0,135,0,21,114,135
412599,6,4,2,21,114,0,0,135,0,21,114,135
412599,7,999,1,150,233,0,0,383,0,150,233,383
412599,7,999,2,150,233,0,0,383,0,150,233,383
412599,8,5,1,52,114,0,0,166,0,52,114,166
412599,8,5,2,52,114,0,0,166,0,52,114,166
412599,9,6,1,43,57,0,0,100,0,43,57,100
412599,9,6,2,43,57,0,0,100,0,43,57,100
412599,10,7,1,22,27,0,0,49,0,22,27,49
412599,10,7,2,22,27,0,0,49,0,22,27,49
412599,11,8,1,24,30,0,0,54,0,24,30,54
412599,11,8,2,24,30,0,0,54,0,24,30,54
412599,12,9,1,9,5,0,0,14,0,9,5,14
412599,12,9,2,9,5,0,0,14,0,9,5,14
412599,14,11,1,1,6,0,0,7,0,1,6,7
412599,14,11,2,1,6,0,0,7,0,1,6,7
413617,1,412,1,16,43,33,81,59,114,49,124,173
413617,1,112,2,16,43,33,81,59,114,49,124,173
413617,2,999,1,9,18,17,27,27,44,26,45,71
413617,2,999,2,9,18,17,27,27,44,26,45,71
413617,3,1,1,4,5,7,14,9,21,11,19,30
413617,3,1,2,4,5,7,14,9,21,11,19,30
413617,4,2,1,1,4,3,4,5,7,4,8,12
413617,4,2,2,1,4,3,4,5,7,4,8,12
413617,5,3,1,1,4,3,3,5,6,4,7,11
413617,5,3,2,1,4,3,3,5,6,4,7,11
413617,6,4,1,3,5,4,6,8,10,7,11,18
413617,6,4,2,3,5,4,6,8,10,7,11,18
413617,7,999,1,7,25,16,54,32,70,23,79,102
413617,7,999,2,7,25,16,54,32,70,23,79,102
413617,8,5,1,2,9,4,17,11,21,6,26,32
413617,8,5,2,2,9,4,17,11,21,6,26,32
413617,9,6,1,1,3,4,10,4,14,5,13,18
413617,9,6,2,1,3,4,10,4,14,5,13,18
413617,10,7,1,1,5,4,6,6,10,5,11,16
413617,10,7,2,1,5,4,6,6,10,5,11,16
413617,11,8,1,3,5,3,12,8,15,6,17,23
413617,11,8,2,3,5,3,12,8,15,6,17,23
413617,12,9,1,0,3,1,9,3,10,1,12,13
413617,12,9,2,0,3,1,9,3,10,1,12,13
413778,1,412,1,6,149,7,94,155,101,13,243,256
413778,1,112,2,6,149,7,94,155,101,13,243,256
413778,2,999,1,1,45,0,9,46,9,1,54,55
413778,2,999,2,1,45,0,9,46,9,1,54,55
413778,4,2,1,0,3,0,0,3,0,0,3,3
413778,4,2,2,0,3,0,0,3,0,0,3,3
413778,5,3,1,1,14,0,0,15,0,1,14,15
413778,5,3,2,1,14,0,0,15,0,1,14,15
413778,6,4,1,0,28,0,9,28,9,0,37,37
413778,6,4,2,0,28,0,9,28,9,0,37,37
413778,7,999,1,5,104,7,85,109,92,12,189,201
413778,7,999,2,5,104,7,85,109,92,12,189,201
413778,8,5,1,4,45,4,16,49,20,8,61,69
413778,8,5,2,4,45,4,16,49,20,8,61,69
413778,9,6,1,0,17,1,25,17,26,1,42,43
413778,9,6,2,0,17,1,25,17,26,1,42,43
413778,10,7,1,0,16,1,15,16,16,1,31,32
413778,10,7,2,0,16,1,15,16,16,1,31,32
413778,11,8,1,1,12,1,15,13,16,2,27,29
413778,11,8,2,1,12,1,15,13,16,2,27,29
413778,12,9,1,0,13,0,14,13,14,0,27,27
413778,12,9,2,0,13,0,14,13,14,0,27,27
413778,13,10,1,0,1,0,0,1,0,0,1,1
413778,13,10,2,0,1,0,0,1,0,0,1,1
413945,1,412,1,5,60,0,0,65,0,5,60,65
413945,1,112,2,5,60,0,0,65,0,5,60,65
413945,2,999,1,2,47,0,0,49,0,2,47,49
413945,2,999,2,2,47,0,0,49,0,2,47,49
413945,4,2,1,0,11,0,0,11,0,0,11,11
413945,4,2,2,0,11,0,0,11,0,0,11,11
413945,5,3,1,1,13,0,0,14,0,1,13,14
413945,5,3,2,1,13,0,0,14,0,1,13,14
413945,6,4,1,1,23,0,0,24,0,1,23,24
413945,6,4,2,1,23,0,0,24,0,1,23,24
413945,7,999,1,3,13,0,0,16,0,3,13,16
413945,7,999,2,3,13,0,0,16,0,3,13,16
413945,8,5,1,2,8,0,0,10,0,2,8,10
413945,8,5,2,2,8,0,0,10,0,2,8,10
413945,9,6,1,1,2,0,0,3,0,1,2,3
413945,9,6,2,1,2,0,0,3,0,1,2,3
413945,10,7,1,0,1,0,0,1,0,0,1,1
413945,10,7,2,0,1,0,0,1,0,0,1,1
413945,11,8,1,0,2,0,0,2,0,0,2,2
413945,11,8,2,0,2,0,0,2,0,0,2,2
414823,1,412,1,211,382,30,53,593,83,241,435,676
414823,1,112,2,208,372,28,51,580,79,236,423,659
414823,1,312,5,3,10,2,2,13,4,5,12,17
414823,2,999,1,193,352,20,42,545,62,213,394,607
414823,2,999,2,191,345,20,42,536,62,211,387,598
414823,2,999,5,2,7,0,0,9,0,2,7,9
414823,3,1,1,0,1,0,0,1,0,0,1,1
414823,3,1,2,0,1,0,0,1,0,0,1,1
414823,4,2,1,58,104,2,2,162,4,60,106,166
414823,4,2,2,58,104,2,2,162,4,60,106,166
414823,5,3,1,95,189,11,31,284,42,106,220,326
414823,5,3,2,95,189,11,31,284,42,106,220,326
414823,6,4,1,40,58,7,9,98,16,47,67,114
414823,6,4,2,38,51,7,9,89,16,45,60,105
414823,6,4,5,2,7,0,0,9,0,2,7,9
414823,7,999,1,18,29,9,10,47,19,27,39,66
414823,7,999,2,17,26,8,8,43,16,25,34,59
414823,7,999,5,1,3,1,2,4,3,2,5,7
414823,8,5,1,13,20,8,8,33,16,21,28,49
414823,8,5,2,13,18,7,7,31,14,20,25,45
414823,8,5,5,0,2,1,1,2,2,1,3,4
414823,9,6,1,4,5,1,1,9,2,5,6,11
